"label","n","rssi0","rssi1","rssi2","dist0","dist1","dist2","x","y"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-45.0","223.47709934260686","150.77985049497892","119.31381640647665","329.7551892875892","99.19292130342963"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-44.0","223.47709934260686","150.77985049497892","110.14716839968943","331.5080126867632","97.87830375404909"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
"c","1","-55.0","-44.0","-40.0","223.47709934260686","150.77985049497892","80.00253262586241","336.28467392002767","94.29580782910075"
