label,rssi1,rssi2,rssi3,KF rssi1,KF rssi2,KF rssi3,dist1,dist2,dist3,measured dist1,measured dist2,measured dist3,estimated x,estimated y,estimated x (KF),estimated y (KF)
c,-53.64,-42.94,-49.04,-26.914152093943994,-16.71625247185196,-26.469568458542337,203.084067924839,141.8036374192658,177.5262526424144,30.975688252563256,31.06246321418077,31.71235764842147,308.1063068897019,107.83885365718109,299.96151636258213,87.52213353029794
d,-51.0,-45.24,-57.56,-26.316308802044677,-17.14300566400191,-27.39786861049916,168.65765212288457,162.00399543538836,340.12162280350265,29.699751834498823,31.83959255232802,34.04038413695932,227.30223776759652,144.77345802752086,299.7694395890325,87.50831481464127
e,-60.01,-28.0,-56.56,-27.854106436539755,-13.602612562053993,-27.998770067706236,317.92326693235526,59.70209054913083,315.1316542867142,33.0935158428997,25.938021421671863,35.637699094948694,301.4727034362171,208.28405247409347,299.85427932838513,88.1372902981776
f,-57.61,-52.55,-60.81,-28.66592006077986,-16.09978801442555,-29.493781166823858,268.5258668495332,247.37232103037195,435.8594189502652,35.03880530408827,29.97323314743248,39.94455922354652,201.77725673302535,174.80840239440576,299.6934583879787,88.14156017380037
a,-57.76,-52.13,-54.7,-29.402672061627662,-18.228908064464513,-29.404208493933822,271.37487649990857,241.42893438682026,273.43085009111905,36.90303049273854,33.90586349735309,39.67244772734348,299.06657817815716,107.39555791161347,299.8232754590577,87.8978260057653
b,-44.0,-36.0,-49.3,-26.900827413105645,-16.42621898495244,-28.075495114047765,103.06443887395848,94.87819711206384,181.08378403581384,30.946661598356016,30.545158819775676,35.84697346880431,281.52578476639553,103.38116926666369,299.72724196434166,87.73542994769107
c,-53.7,-44.4,-49.82,-26.90233428957741,-16.74473631217884,-27.016489961787467,203.94321376548965,154.31287141991868,188.4141485504288,30.94994283266021,31.113737120694136,33.06394880600712,305.07745255584433,105.91737577703658,299.8872285422489,87.57187149797495
d,-51.05,-44.74,-55.21,-26.313395740843305,-17.10582654629617,-27.31965513917315,169.2520304424159,157.38095278243827,284.28244463839223,29.693665151469634,31.771122135531666,33.83781290437779,256.52478456608327,124.95326846315305,299.78059680664666,87.50493933048595
e,-59.92,-28.0,-55.16,-27.827784469605835,-13.614853530510416,-27.587078355898527,315.9164245847822,59.70209054913083,283.1997924705822,33.032283353493604,25.956412632607663,34.5354629455984,316.334220722543,195.5478940912125,299.9153612855656,88.08522451931496
f,-58.0,-52.22,-60.54,-28.728808828513586,-16.07480264688596,-29.052479380581623,275.9962983390512,242.69037764173729,426.97066511157533,35.19418931580075,29.929901121163887,38.62174706443679,211.55833985919793,175.4254167268134,299.7891596794059,88.08667021603777
a,-58.0,-54.55,-54.23,-29.509954200708943,-18.79163123986895,-28.899565473136892,275.9962983390512,277.7444088766066,263.797498189777,37.182640265425874,35.02883318663493,38.17367836278776,305.4873638713943,82.17447713975793,299.93776584780204,87.74108759251219
b,-44.24,-36.96,-49.48,-27.04629545542474,-17.16537655993463,-27.670754035366624,104.8195912108081,100.3015512361299,183.58836730888714,31.265028985589904,31.88086269512703,34.756695514394146,281.0687150753817,102.85689559499737,299.8078951286579,87.59546944261187
c,-54.04,-42.76,-48.46,-27.102815683529375,-17.03538156361629,-26.355836301811635,208.88081417521508,140.33334952134172,169.84004728834734,31.389609272705947,31.641791634961937,31.438310241558217,312.32129405632725,108.18121138603169,299.9974501828739,87.48204310337309
d,-51.21,-45.38,-56.47,-26.519531446212696,-17.51191251114193,-27.036639355019247,171.16815380247075,163.32261352262896,312.9746987699347,30.12746861746495,32.52703243638585,33.1148288910885,242.78781233834576,133.68946673159604,299.84256039400856,87.43015036221689
e,-59.47,-28.03,-55.96,-27.898210562894747,-13.978253777010746,-27.536413282561227,306.0706394307641,59.805889230241995,301.0278670233373,33.19636930355181,26.508376835530008,34.40219311434631,302.5512163307807,198.21470267058558,299.9320733698842,88.05007608819102
f,-57.52,-52.86,-60.04,-28.672317925385414,-16.5341828236911,-28.91060107734317,266.83083808925346,251.85275633726687,410.98590841830685,35.05458159297634,30.73670905182688,38.20584015242348,218.5743993641604,158.28030707779806,299.80761455742174,87.99938709108618
a,-57.28,-52.03,-59.19,-29.28842062119041,-18.611807827857383,-29.918439179908653,262.36288735975654,240.03501920186682,385.1731897309316,36.60756819408374,34.66599195890747,41.26023903190749,233.7299154802067,151.22440616547962,299.698088936762,87.89941211066535
b,-44.0,-36.0,-49.0,-26.791810418875716,-16.777928326676268,-28.46470611663205,103.06443887395848,94.87819711206384,176.98517810432082,30.710196943383316,31.173593022521846,36.92766169488065,282.74877107648814,102.46392953409423,299.64955333170815,87.72698911917834
c,-54.89,-43.0,-50.97,-27.071185382608537,-16.743655665677554,-27.618679423232077,221.75416417148094,142.2971486426036,205.69657351850265,31.319829616368523,31.111790299691698,34.618847958284185,305.7198574751161,119.36814541313403,299.81872257769965,87.65219335615824
d,-51.76,-44.56,-52.32,-26.617678919730526,-17.068653344516495,-27.18366023952886,177.92180490905565,155.74915183254004,228.01795438493411,30.33623709617152,31.70280982287762,33.48845508781699,283.05331761683846,109.45797474429669,299.83234221415535,87.51976725249548
e,-59.14,-29.0,-55.0,-27.909730744793343,-13.81396707506525,-27.42094497505731,299.04596394841445,63.26108690937249,279.76293572699115,33.22328767043341,26.25740482077652,34.10038278943608,309.30099028937656,187.30741157906917,299.9507922810386,88.05482520885884
f,-58.0,-52.0,-61.4,-28.79111579078267,-16.20247902010594,-29.095209878899748,275.9962983390512,239.6184161091893,455.93228003165206,35.348815344978,30.15198955176082,38.747893607294124,190.2497606016648,193.25889374647886,299.79011623940926,88.08290816089784
a,-57.83,-53.11,-56.85,-29.516601277092025,-18.576477587126178,-29.527864521097566,272.7147394138999,255.525052325279,322.1834822171193,37.200034095276266,34.595146852313164,40.04859005732399,275.4759440667021,117.24338785966685,299.8166274759251,87.87130233175192
b,-44.0,-36.0,-49.94,-26.9888458604116,-16.758634438218238,-28.318578527606356,103.06443887395848,94.87819711206384,190.14748154629893,31.138906904230122,31.138785922993016,36.518154084051744,278.72184485166986,105.48412420270796,299.6967132879031,87.72747445211307
c,-54.14,-43.0,-49.12,-27.0678206308388,-16.737316428281446,-27.058726750509457,210.35567162850012,142.2971486426036,178.61336925317218,31.312415766679703,31.100372403375225,33.17069266647503,310.2889774252561,109.78455452413561,299.90014377430975,87.59143494116367
d,-51.28,-46.0,-57.78,-26.499016914035614,-17.399993369343782,-27.92863911400108,172.013264684857,169.29242637897758,345.8800630311423,30.08401423004719,32.31692272169332,35.44747962455779,224.9629543542631,144.9385812321291,299.70710341705023,87.54550295970459
e,-59.08,-29.0,-55.54,-27.7869220870741,-14.111188714896397,-28.19332513142336,297.7861814268686,63.26108690937249,291.5324965881961,32.93745004943343,26.713209205629816,36.1707606634421,303.0711777348744,191.03992261364507,299.8137930739891,88.10375528162714
f,-58.0,-51.25,-61.01,-28.680588943619284,-16.29406811550551,-29.670450497171135,275.9962983390512,229.43510065327314,442.56277154471053,35.074987358994,30.312319862248,40.48674346105087,200.2601249496024,191.7217703941494,299.6592319517939,88.14484853965752
a,-57.93,-56.22,-55.89,-29.44154343344602,-19.362383349527704,-29.792889185296502,274.6403129407624,305.94333736232875,299.4240955798899,37.00409733319672,36.20582413848161,40.866809648023775,288.14376039863737,73.6746494707722,299.74933924053073,87.76104746697452
b,-44.07,-36.0,-49.86,-26.93949704096819,-17.44177183584199,-28.508174536093087,103.57330034698651,94.87819711206384,188.9901634432529,31.030975173324794,32.39519566859989,37.05036135863439,279.1751222220497,105.27560365537703,299.6584934528351,87.64797080762449
c,-53.7,-42.78,-49.62,-26.925846586631916,-17.271009490553656,-27.314052941367795,203.94321376548965,140.49595911432885,185.56030147443684,31.001186116493923,32.076459624512005,33.82334968117487,305.96684079809364,110.34201929335609,299.8475454641454,87.52955875012415
d,-51.04,-45.98,-53.1,-26.322234705039502,-17.84163044954015,-27.06387935873382,169.1329874390359,169.0964878429312,242.00256632569443,29.712137537515765,33.15399718264685,33.183738272117616,275.03393777652576,106.23997821665378,299.81804219277984,87.36599784024172
e,-60.82,-29.0,-55.88,-28.031687496679325,-14.472728171057613,-27.493076631710444,336.5683511001543,63.26108690937249,299.1956839347455,33.509597231674846,27.27832742994259,34.28860817980912,319.8001647309138,209.24523875846657,299.95598704643385,88.00649216424202
f,-58.0,-51.63,-61.98,-28.899131110252572,-16.66955273521576,-29.271052851593524,275.9962983390512,234.53937429710194,476.5657477433141,35.618486393810535,30.978581546885714,39.271358406744106,174.21587064559537,208.29464526728157,299.77203081822927,88.05723195923935
a,-57.67,-54.8,-61.98,-29.57429377801371,-19.339417732332493,-30.830435817475752,269.66186379881765,281.79423423188086,476.5657477433141,37.35134394916591,36.15771012205553,44.234113368304385,171.33550738775668,175.63528238558246,299.5320550911074,87.9606372985923
b,-44.0,-36.0,-50.26,-27.037669053596684,-17.392976734734788,-29.509885676344634,103.06443887395848,94.87819711206384,194.84805990887563,31.24605845439242,32.30379545161481,39.993680453032624,277.2137600917926,106.61518777261591,299.48068474396337,87.80546265247192
c,-54.24,-42.72,-50.26,-27.131103128520778,-17.190043481241506,-28.325029702230296,211.84094269739703,140.00869472907632,194.84805990887563,31.452145928415604,31.926430591662797,36.536136652329546,305.75901546055746,114.77342640855954,299.7119568350206,87.6784580152072
d,-51.7,-45.5,-57.86,-26.647320609727622,-17.640907658415024,-29.008116413739046,177.17227872563274,164.4613967129002,347.99812701466186,30.399571602400332,32.770894662033946,38.49121573604648,225.23943328593379,148.99850671064382,299.53546688730876,87.66115285534256
e,-59.72,-29.0,-55.24,-28.058904267910393,-14.280462881895305,-29.012761512562868,311.502012492711,63.26108690937249,284.9340215999386,33.57382819975732,26.976327259174603,38.50486253391619,313.2050892682457,193.88560638638316,299.70381458435924,88.22148869622151
f,-58.0,-51.76,-59.75,-28.913356223112576,-16.51901931214888,-30.037862966936775,275.9962983390512,236.3115161503204,401.99040719632296,35.654153781158925,30.709733503107618,41.63798536896066,228.8147243491608,166.3024867776236,299.61458071355395,88.19922815235785
a,-56.17,-53.13,-59.19,-29.236934781057542,-18.819988527193054,-30.800431715808365,242.65230217538144,255.82113892834485,385.1731897309316,36.475196519127984,35.08639715634882,44.13294656094108,225.43479471959367,135.21850974582614,299.48560249079844,88.0100290015211
b,-44.0,-36.0,-49.26,-26.735749464648855,-16.934627358566637,-29.190496376622995,103.06443887395848,94.87819711206384,180.53186665263797,30.589301589358964,31.45773062320019,39.03067876983164,281.6921030694317,103.25643053938657,299.5102595720759,87.7999510156468
c,-54.43,-42.77,-51.0,-26.908619035685298,-16.803683262790827,-28.15783720276503,214.69191099831954,140.41463077873064,206.1680312215774,30.96363166409945,31.220116802173337,36.0729361834954,302.98946629194086,118.2283354202732,299.7145748007763,87.69413239027864
d,-51.0,-44.7,-58.96,-26.295888144808544,-17.12964252605729,-29.066959039287017,168.65765212288457,157.01685913893596,378.47163911281234,29.65711024924606,31.814965540314656,38.6644470179973,204.33718500572093,163.98599820289365,299.4871706042737,87.7188122418004
e,-59.98,-29.0,-55.67,-27.81595961727297,-13.846175260575372,-29.12436751704538,317.25290698317326,63.26108690937249,294.4390850476217,33.0048122293185,26.30641958001707,38.834207539136536,311.6291934879945,199.58740722440263,299.6510182959165,88.2583486770284
f,-57.2,-52.72,-60.6,-28.527897398336748,-16.375250439591802,-30.29507793561988,260.890257999228,249.81937227204241,428.93014644253265,34.70018312654564,30.45514530729844,42.46336253827388,203.4022134930761,167.015849825826,299.50080462579916,88.22013007230957
a,-58.23,-52.92,-61.83,-29.379648454576675,-18.66692614665564,-31.59459123201685,280.4989942758071,252.72926531928616,471.1416440283191,36.843298577048394,34.77680645920374,46.89031263612705,180.58769754335992,195.56873214362145,299.29893935910314,88.2107984588434
b,-44.0,-36.0,-50.0,-26.87420730374481,-16.820475028078636,-30.02147111177086,103.06443887395848,94.87819711206384,191.02011863981255,30.88875343972098,31.250486873261057,41.5859326512325,278.44466069602987,105.69201231943794,299.3539377454892,87.95644938993807
c,-54.28,-43.0,-50.1,-27.005619225057345,-16.77524321988733,-28.641620120431405,212.43798339020526,142.2971486426036,192.483422340354,31.175677664474044,31.168746631587936,37.429595186214485,306.73335742586835,113.55175477445111,299.64245690169605,87.76869746279678
d,-51.5,-45.13,-56.02,-26.501445273351553,-17.22047809392378,-28.77802820018704,174.69658772408323,160.97541127011826,302.40936353756734,30.0891547683348,31.982743071636516,37.82126023241021,249.22289550603477,131.34009678154214,299.5624245909209,87.68125828216742
e,-58.72,-29.0,-55.76,-27.71375300516724,-13.9413072175292,-28.84986343277936,290.3381551538099,63.26108690937249,296.4682970297563,32.7683191659572,26.45172728714661,38.02916364933524,297.00232766199497,190.11610327995703,299.68962121091175,88.20037017242674
f,-57.6,-53.08,-61.84,-28.531514182919977,-16.552785701039753,-30.303932400102433,268.33699983510843,255.081564839956,471.5013224721836,34.70901458503517,30.769835524524243,42.49206509700558,174.74270698957412,190.1156457069523,299.49928341438,88.19795358328737
a,-57.76,-54.0,-62.08,-29.27878029325674,-19.077213059133832,-31.633287979294117,271.37487649990857,269.03848846542667,480.21646488865866,36.582746114139084,35.612890860579505,47.0289870028217,169.1970587043169,187.1804751212362,299.27214307894997,88.13341683804255
b,-44.0,-36.0,-50.08,-26.78868851892522,-17.184589220416708,-30.05075291856614,103.06443887395848,94.87819711206384,192.18986756917536,30.703452025784188,31.916349177150284,41.67896346822009,278.07111113678894,105.97217448886863,299.33797164209534,87.9015820453058
c,-54.94,-42.71,-50.01,-27.084561964671554,-17.027065329958006,-28.626452691368385,222.53566365158335,139.92764845426976,191.16594701200162,31.349320765823975,31.626558581388288,37.386296673213735,310.814751916546,116.81690455622663,299.6542039446175,87.73752292250757
d,-50.87,-47.14,-56.04,-26.431099971490422,-17.89273720892774,-28.751343897351717,167.12201893037044,180.84447104740755,302.8712698421938,29.940597628269,33.25225356559371,37.744321161245324,246.83230259628345,121.40708118147049,299.55983800534557,87.56853026992505
e,-59.86,-29.0,-56.0,-27.914207217984497,-14.520467226212332,-28.86568165614171,314.58557234820154,63.26108690937249,301.9481616821755,33.23375340587516,27.3538359095627,38.07509760277683,306.49282498866694,201.33302777436276,299.71230775665134,88.16108171560559
f,-58.0,-52.12,-60.24,-28.800419327021835,-16.824727148474693,-29.940702393635707,275.9962983390512,241.28917938231535,417.30671585229925,35.37196197823888,31.258182067500112,41.330398416260266,218.3575513345224,171.17369726144244,299.6191448841193,88.12826852194175
a,-58.0,-52.98,-57.54,-29.56802294898993,-19.062063973798494,-30.27236175996014,275.9962983390512,253.60882476621484,339.6029063138381,37.33486770759828,35.5816655362955,42.38981461436753,267.3698522667109,126.7932616719142,299.6641633030862,87.91167430319418
b,-44.63,-36.0,-50.32,-27.180894635125124,-17.150167371375037,-28.912951897291514,107.7356885837975,94.87819711206384,195.74226919996343,31.562525643155098,31.852798753389877,38.21269480225567,277.74328553589504,107.44891873231539,299.6133191507704,87.76700093261081
c,-55.42,-43.0,-49.41,-27.52916963620841,-17.044714098285045,-27.510368739714202,230.17961438069185,142.2971486426036,182.61027254393872,32.34550219094535,31.658895009538774,34.33388558950898,316.36345269822704,116.14513093211572,299.8895131769258,87.63779746575496
d,-51.78,-45.11,-54.64,-27.0150196505257,-17.430979495080255,-27.48522265075269,178.1723509457456,160.7890988218985,272.1817361025011,31.19630436706558,32.37495781982276,34.26806315102115,264.7187409781353,121.32625969336812,299.8324243783669,87.53202110663398
e,-59.8,-29.0,-56.0,-28.394712767671038,-14.10404496868718,-27.798110349035696,313.26032655540723,63.26108690937249,301.9481616821755,34.37653329539683,26.70216165389595,35.096139641747456,305.799449875296,200.81299643933454,299.95833918638044,88.1171713657381
f,-57.69,-52.61,-60.61,-29.12833797966726,-16.56696671733851,-29.14195082718984,270.0415964080711,248.2332370054019,429.25759983060476,36.19755826104123,30.795111890186472,38.886351460380816,207.2169806485733,171.21566930911945,299.83176241180104,88.07858357581472
a,-57.9,-52.96,-55.89,-29.807123997272768,-18.8328067042862,-29.25614925248246,274.06121765150357,253.31529868878783,299.4240955798899,37.968266244232055,35.112448492509834,39.22671911101505,287.87896833899146,110.26691183430017,299.91904479114874,87.82159790970564
b,-44.74,-35.9,-50.09,-27.389199958389288,-16.93086845265092,-28.033100836290615,108.57274888316104,94.33040792510742,192.33658894982594,32.02852072456835,31.45088448970498,35.73118785546428,278.9955652926597,106.8655959564162,299.7909236285347,87.70264228437317
c,-55.62,-43.0,-49.0,-27.731270385361167,-16.859346136422616,-26.713972037514218,233.44157620539798,142.2971486426036,176.98517810432082,32.80873148269199,31.32090368086257,32.30937866628291,319.30934686053536,115.82610359140521,300.02709742641844,87.59894424783305
d,-52.0,-45.0,-54.32,-27.21681372444008,-17.252240755438855,-26.785089893404134,180.95175272689156,159.76822819119724,265.6155348274649,31.642392892761485,32.041618734131376,32.485204826373455,268.49327039437827,120.15210979869086,299.954960412807,87.5019993114903
e,-58.0,-29.0,-56.0,-28.137414603658613,-13.95745801525063,-27.256261074544852,275.9962983390512,63.26108690937249,301.9481616821755,33.7598014680049,26.476476129185052,33.67450846437861,287.5010536280111,187.0891992538709,300.004793062368,88.04480571189876
f,-57.51,-52.1,-60.35,-28.83957568834188,-16.33353013292728,-28.679134495152454,266.6431632691787,241.00991202474233,420.8245013321184,35.469546878442436,30.381662205248993,37.53690312212152,211.67109633063978,170.01267628204496,299.8742247164687,88.01313565940866
a,-58.0,-55.88,-57.32,-29.560917408718254,-19.304220000591698,-29.244674529138628,275.9962983390512,299.97908924492174,333.9489723460834,37.316207093657404,36.084093329636616,39.19238456810706,270.5433671382111,92.3256030371489,299.88038025310186,87.70276171071707
b,-44.0,-35.62,-50.38,-26.994981566728704,-17.290830803427554,-28.153298099221498,103.06443887395848,92.81336564253141,196.6405822540378,31.152352635802167,32.11329557439313,36.060442987211005,276.62896664266407,107.53822216613904,299.7250946052595,87.63018569867664
c,-55.41,-42.52,-49.34,-27.33310274190083,-17.06896954695065,-26.952242453976147,230.01771810954446,138.39665218690735,181.63738872662967,31.90235419317289,31.703390280770073,32.90223615960782,316.5966747174109,117.24564059666439,299.94600254897006,87.55631714798726
d,-51.36,-45.12,-52.5,-26.723317394417023,-17.461962259915598,-26.626334265508852,172.98421617196095,160.88222807571626,231.1716876557164,30.562556389293615,32.433090826320324,32.09401834779888,280.40265822586304,107.24856599812891,299.9200365327833,87.4126781910381
e,-59.5,-29.0,-55.04,-28.052656002714755,-14.137336150127247,-26.937679930362414,306.71737108799624,63.26108690937249,280.61821978436546,33.559071555061145,26.753684288765957,32.865692001686355,312.7741337101543,190.5113754801048,300.0383813107401,87.98427859271342
f,-57.9,-51.52,-61.49,-28.864594831294497,-16.353177969585623,-28.69586488219067,274.06121765150357,233.0502536992673,459.07446900270054,35.532040132539436,30.41624635610051,37.584858674074496,186.96681910876117,198.27129850759414,299.8749202286919,88.01553212046282
a,-57.71,-53.94,-56.81,-29.526796432060372,-18.8732167375413,-29.17812708218336,270.4218637494239,268.10541626521695,321.2015132056225,37.226728221320364,35.1947034913083,38.99385372613855,274.96464359010855,107.83585501112701,299.8877572213738,87.76813475924833
b,-44.0,-36.0,-50.02,-26.97362501300076,-16.99506649727331,-28.043532254598574,103.06443887395848,94.87819711206384,191.31188671232883,31.10557712562122,31.568013882558926,35.75964300571039,278.35170046914413,105.76173248960224,299.7406707170185,87.65826874702186
c,-55.33,-42.76,-50.62,-27.304039833633336,-16.865648421131183,-27.174724435211466,228.72664051644946,140.33334952134172,200.2752500641236,31.83718526054301,31.332335499549536,33.465626560764726,310.17141691141154,120.64947118401888,299.9113818368413,87.60632751919131
d,-52.48,-45.53,-55.9,-26.959712503966387,-17.381711093514678,-27.618619006283225,187.1673240177736,164.74733102299697,299.6526815988053,31.075143482581446,32.28272995962041,34.61868834552872,254.36656465884937,131.58748163182963,299.80600913308183,87.54985551121021
e,-58.66,-29.0,-56.0,-28.0742837144751,-14.07328787936266,-28.040336844681555,289.11505577346276,63.26108690937249,301.9481616821755,33.610177773967685,26.65464905718023,35.75092405949275,293.67901927637274,191.72267349014209,299.8762628990751,88.11676999273904
f,-57.62,-52.0,-60.52,-28.82240817657545,-16.412685945314003,-29.440692525625543,268.7148667966104,239.6184161091893,426.3194959128318,35.42672916300414,30.521232749463394,39.783057560662456,208.7161392017909,174.4512634722112,299.72696789192827,88.10915844435624
a,-58.74,-54.47,-58.38,-29.726260836033514,-19.05187271524941,-30.173907784262482,290.7470037157433,276.46079738485645,362.0852697977851,37.75285946224913,35.56067470012015,42.07252087604317,261.19006463762304,126.73651112054748,299.71265115392606,87.91640765011621
b,-44.24,-36.0,-50.16,-27.20445595864775,-17.155535108148488,-28.92480736452598,104.8195912108081,94.87819711206384,193.36677968410993,31.614892224413886,31.862700460639893,38.24728236892268,277.99702934683154,106.48382100783297,299.61387233479434,87.76993291105029
c,-55.72,-43.0,-50.14,-27.593485603461218,-17.061945132742228,-27.804815833730526,235.0898513231134,142.2971486426036,193.07187771243093,32.49220501703803,31.690497954690155,35.11410342651514,314.99207352643305,120.02939445931061,299.8522859395177,87.67510520317799
d,-51.76,-45.52,-54.61,-27.044952652251265,-17.5501132896755,-27.837916214026592,177.92180490905565,164.65196439244895,271.5593206127597,31.262075237583176,32.59906035171483,35.202913123610344,264.926420042027,119.48755907323444,299.7817268798099,87.55697810557453
e,-59.2,-29.0,-55.95,-28.26471551258665,-14.21718655930212,-28.180043079540653,300.3110759717994,63.26108690937249,300.7982319627121,34.06354046432274,26.877669222607597,36.13411691183573,299.75597166620526,195.41399279332688,299.87887531997194,88.13823811767685
f,-58.0,-52.0,-60.71,-29.067963640528777,-16.533437638113053,-29.56793104448699,275.9962983390512,239.6184161091893,432.5459143745932,36.04412047149814,30.735382829856277,40.1712295097216,207.56499054558805,180.27247128853645,299.73787578353426,88.13973674093187
a,-58.18,-52.97,-60.25,-29.80456785342305,-18.810073390677157,-30.675418701277327,279.5139395003218,253.46201923713573,417.6252956935727,37.961438303127956,35.06625914454319,43.71391629651704,219.7642956432046,165.03308724162576,299.6084702667194,88.05793263452284
b,-44.3,-36.0,-50.08,-27.275849040242537,-16.93790259229316,-29.31209942664185,105.2630298159516,94.87819711206384,192.18986756917536,31.77409910132872,31.463697054566396,39.394563995872694,278.45280020814727,106.25844129238737,299.5480514177301,87.86349786340182
c,-56.36,-41.56,-49.0,-27.79110700524601,-16.541874758835057,-27.849108227879647,245.9179316275505,130.91347724948494,176.98517810432082,32.94714986881665,30.750401890109497,35.23299254764627,324.29322985612873,123.45169082093,299.87012576717984,87.7723150097089
d,-51.65,-45.6,-54.96,-27.182491571054314,-17.1151112922444,-27.921371620678457,176.55008612314975,165.41644585105936,278.91025845266665,31.566072195726512,31.788207455127598,35.42782581361687,261.14916719996523,121.39729004014501,299.78440505998816,87.64410468082832
e,-58.75,-29.0,-56.44,-28.2712604591701,-13.844802023382172,-28.333403309823105,290.951643845798,63.26108690937249,312.2589993875993,34.079230309361606,26.30432790690182,36.55949118552692,289.2893136316894,196.34663220075407,299.85399795227823,88.1963468755972
f,-58.0,-52.0,-60.25,-29.062268118396005,-16.220340525779456,-29.56911233704578,275.9962983390512,239.6184161091893,417.6252956935727,36.029679256833845,30.183190114156773,40.17485101701305,218.1358909114288,172.34429601415587,299.7367659442593,88.18131656915929
a,-58.14,-53.67,-57.26,-29.780485657774744,-18.711148039660216,-29.97014453715133,278.72838696670397,263.9464758784392,332.42339345583343,37.89717047596295,34.86596992751083,41.423364426563865,272.65350098697405,118.03708872528598,299.76691700805685,87.95051183282995
b,-43.47,-36.0,-50.48,-27.057433373176693,-16.86865550243362,-28.76504653586211,99.29188803182953,94.87819711206384,198.14694134195943,31.289539689582774,31.33779156447028,37.7838105219759,275.4972238881262,106.9483405110175,299.6261824636878,87.77658579454385
c,-56.37,-43.92,-50.11,-27.59566743661147,-17.03429692781223,-27.61350976715388,246.09101914648585,150.08301288948925,192.6303678262701,32.49719336590472,31.639804464396313,34.605193144089,319.54527591306,120.38589174841685,299.8821234867677,87.6571453225689
d,-51.96,-45.52,-57.74,-27.07904806146602,-17.541280487414994,-28.34561271278852,180.44320167547957,164.65196439244895,344.8258702424435,31.337160983643496,32.582391859539314,36.59357075545201,228.04572353536608,148.2775569142323,299.7024401982338,87.62367660035748
e,-58.55,-29.48,-55.75,-28.13502038509643,-14.332310624608027,-28.547296194951024,286.8860734770242,65.04400319654003,296.24214017579106,33.754114904926624,27.05743616242819,37.16113982698362,295.4535112826096,188.5009875420841,299.798658299812,88.16005055180493
f,-57.7,-52.0,-59.04,-28.87607997201682,-16.645857046446515,-29.475752942124764,270.23166319019754,239.6184161091893,380.7892839650867,35.56076478040946,30.936106218924643,39.88964193605812,240.02056083991408,151.99478743489414,299.7278203816506,88.08854136848586
a,-57.89,-52.94,-57.51,-29.56374509016399,-18.910286872513364,-29.938725380264785,273.86845736157414,253.02211233754423,338.82631449589445,37.323632050651064,35.27032954614867,41.324163313242295,266.83388378561466,126.1042654181084,299.7378058632607,87.88296730650256
b,-44.27,-36.0,-50.0,-27.0549053239952,-17.03169352209113,-28.62370969783093,105.04107651256795,94.87819711206384,191.02011863981255,31.283974642647593,31.63503525168685,37.37847158982,278.78745169145924,105.94910556600998,299.65128077587565,87.73392893567618
c,-56.51,-43.0,-50.0,-27.63205149791298,-16.95544081656459,-27.461475764975063,248.52707527775922,142.2971486426036,191.02011863981255,32.58049160099722,31.495665365321567,34.20601912589436,321.0641845174575,123.59839740478417,299.909530573768,87.65474143987193
d,-51.11,-45.8,-54.84,-26.923384705270745,-17.523801495943438,-27.552043603672367,169.9680500665161,167.3432146252503,276.3677879979898,30.99581665687785,32.549432151275646,34.44325229352968,260.42498650042654,118.28799332755649,299.8120025180592,87.51759200752592
e,-59.29,-33.11,-54.67,-28.172239858330812,-15.132823677713443,-27.610278699655215,302.21878616919605,80.25854347895698,272.80557817204453,33.8426241194192,28.3411346056994,34.59666153471072,314.094426026499,183.04763162039905,299.95699518161746,87.95988273447429
f,-56.67,-52.0,-60.76,-28.680373805763303,-17.33569977653233,-29.060497336383904,251.34068131427787,239.6184161091893,434.19950588251623,35.074456433187905,32.19683645944013,38.64538587620008,195.53577264575347,173.04211144674593,299.78062637046935,87.90650674225759
a,-58.72,-54.25,-54.53,-29.586642922375304,-19.792336757010585,-28.920258262773324,290.3381551538099,272.96137172539534,269.90649557800106,37.38381187547487,37.11850905204024,38.23400695571644,309.53893998576694,92.58121236556023,299.94642508537595,87.56488828108616
b,-44.54,-36.0,-50.0,-27.142984067821004,-17.776856814576774,-27.759454958271107,107.0556234086968,94.87819711206384,191.02011863981255,31.47844893270434,33.02988232717959,34.992762098247596,279.14351731521384,106.21615478382591,299.8053327899535,87.52089993336173
c,-56.57,-43.0,-50.0,-27.728059548773714,-17.573015867084056,-26.741684061624838,249.5784674681746,142.2971486426036,191.02011863981255,32.80132040528368,32.64231982435649,32.37777823293667,321.50060474882883,123.9257125783127,300.0230050808574,87.4957531603751
d,-51.91,-45.91,-59.0,-27.192754701759604,-18.049726427228165,-27.911018049863344,179.80952226435292,168.41248712699962,379.62869288142656,31.588874565354928,33.555901337656344,35.39984500273744,206.84459986506192,162.3274231969948,299.78725664173993,87.49938062084907
e,-60.1,-29.0,-55.24,-28.59336684471141,-14.61604238906492,-28.097613400487347,319.94285763960414,63.26108690937249,284.9340215999386,34.86039468622407,27.5056350590836,35.9075309418327,317.64669624123474,197.21681161612497,299.93824694945056,88.1196737350069
f,-57.0,-52.48,-60.92,-29.120977035867227,-16.951926065551703,-29.556180315041175,257.2447460220365,246.37169205903814,439.5335988208051,36.178815952545996,31.4892561488428,40.135222882774215,194.15422905297808,173.72913909515216,299.7483921732318,88.08537270872704
