label,acc dist1,acc dist2,acc dist3,acc measured dist1,acc measured dist2,acc measured dist3,acc estimated x,acc estimated y,acc estimated,acc measured x,acc measured y,acc measured
c,298.50768777710186,220.2217780250572,56.423392950550976,478.5885235384798,329.7899418262275,107.01922270968375,195.37917508813058,15.27698842556255,195.97553019056525,200.1691466911368,12.330597344782674,200.54857495862942
d,405.67342019044946,42.55277533127378,12.430565912082443,552.8175467089944,191.06114151242264,280.7825466637105,250.67854547670578,176.11868441065945,306.36175375013494,200.28302326912365,212.46583765802006,291.984625591048
e,127.94092760935797,36.73891309062751,130.04959256119724,391.1977223709584,73.08946923097638,388.110951538415,1.0377049802038982,108.52148019022948,108.52644145232216,0.17805385085063108,211.904951369274,211.90502617443545
f,61.50452651510503,24.482745471394793,165.46989379095731,281.68925702749084,192.5222033501904,543.2433261316484,108.72753428259429,139.87626660386158,177.16389776195172,199.67061465875867,211.96964025130922,291.20350744191927
a,132.06198718148897,92.29442427762115,138.2989526964136,104.96657779601921,324.6093171315655,467.64591285597044,147.25362542690945,30.5964486913995,150.39871300610918,199.61948173434206,12.16854931972604,199.99002745245556
b,213.1633271428795,205.12180288793616,132.63939870795082,285.6419132547998,267.79730806808544,278.3871491883971,19.23534170894908,3.952014123172191,19.637127750508437,0.4136815773131275,12.316637540116005,12.323582788377863
c,293.0848041457725,199.76602872450042,43.99739305626096,478.8615525444894,327.6383327218035,107.0340199028735,189.4753643864907,6.052199572174089,189.57199906382496,200.18248545133036,12.513147190181414,200.5731944554786
d,417.02810292207823,56.360452424065954,62.30621287296847,553.4697359710967,189.76763792452516,282.25129745616596,230.74823159304515,189.93015478713332,298.86152325246223,200.2306107666481,212.66131847728394,292.09096847468896
e,114.2924831960272,36.73891309062751,126.20783204844656,391.45631600536035,72.23010975084802,389.3531376878043,6.037386344370134,101.92751637041937,102.10616351285213,0.11868705609651897,212.02950741642087,212.0295406349487
f,46.186169608766875,26.50204973650122,155.47236056493455,281.42937770999424,191.68643235420117,544.2445687926457,108.38431664785162,130.82820223638353,169.8916672342285,199.751297583841,212.07345056068837,291.33439432917106
a,110.09622935819866,89.01254005366161,224.96792975933988,105.3826048694599,323.76834637924424,470.98933290857883,185.06141599889958,14.388913197246097,185.61995720965902,199.82049977122,12.433469414023037,200.2069511542733
b,212.80011048943817,205.12180288793616,125.20764737702541,285.8981231142358,267.23181306450533,280.6761910346003,21.49283816439464,5.738888174119566,22.24582949309619,0.2866893709318674,12.477316517351284,12.480609691420225
c,306.53190438673687,215.84835418535945,44.99053054782067,479.5082786000171,328.01425192475006,108.76806297884461,194.49167960764868,8.892916892049712,194.6948828486593,200.11871851402185,12.579877667516783,200.51372726530224
d,411.56535491457396,56.7473692024663,21.788680969216273,553.7692153578402,190.20871973356392,282.5686283320939,247.72657554673677,174.72954927445494,303.1482667306004,200.227437326001,212.64869557638826,292.079602828539
e,120.12545371739151,11.490499289954101,141.49618174918533,391.85342908131855,70.42914387749836,389.9652528548986,10.452182694517091,114.5061802523208,114.98223097094848,0.10496600660769673,212.2012579582348,212.20128391911263
f,40.23146767778678,23.050374565220125,195.26746748702573,281.5910265973806,190.05045834807345,545.5946909160505,138.1363456225709,146.93451416401726,201.6715186499426,199.8278469372724,212.27879044850988,291.5363670039612
a,114.37948828765929,112.03425324185883,244.48903777099065,105.35338023656905,322.9804792620398,472.69343482214276,195.8250478002194,4.779476981921775,195.88336515942066,199.93035432491308,12.586459869813936,200.3261479501359
b,213.1633271428795,205.12180288793616,129.1032401737028,285.871884896787,266.7073305282101,282.11677167874205,20.32775800967852,4.771326348719242,20.88021314129795,0.20173368013246318,12.582352642379675,12.583969743085788
c,303.35943083634095,214.24755296381974,54.32091296265392,479.35292204587125,327.56167936598024,109.48894103015289,196.37935263965244,11.351897484403167,196.70718268447993,200.0720299574757,12.640133070446396,200.470920922072
d,413.2466860320526,61.602802314590605,29.98610681670567,553.6836621414483,190.11123005866048,283.33583627929073,244.23814444716535,176.06736717960484,301.0846874029833,200.18070091767243,212.6856182046343,292.0744514862231
e,86.74715215053948,38.86360108194441,142.5730659239947,390.97399118087327,72.80850280865761,390.5845783672896,28.80653992786324,96.37989283034742,100.59274568578408,0.021732339875825346,212.02263606694703,212.02263718073044
f,40.23146767778678,21.768312914002735,160.98415430186225,280.7571085985322,192.51764204840651,545.3664474552645,114.99685889489595,128.79137946680038,172.66006191547012,199.8622579688133,212.03215355729725,291.3804322574489
a,118.3698567096813,117.16110236777376,219.4797178048047,104.46580826821683,325.59177008180694,471.62337821885023,185.95533381808286,8.34702817620726,186.14257722178726,199.91705280335736,12.25869440189419,200.29254501857878
b,213.1633271428795,205.12180288793616,138.02284344818605,285.2297541069371,268.72247644126236,281.5738595170709,17.612263222746037,2.7347052585199094,17.823311383642185,0.20001374444024123,12.371748113671117,12.373364816657183
c,306.8178834344395,218.7514901271331,36.10489640510488,478.9262631067152,329.49266433221817,109.70899858888804,191.8936931102981,7.83885365718109,192.05373488211043,200.03848363741787,12.477866469702064,200.4272738117076
d,414.43753736164547,61.602802314590605,23.893856786664685,553.3954376500312,191.76720519765095,282.18738187987867,272.6977622324035,155.22654197247914,313.7823271940188,200.23056041096748,212.49168518535873,291.96745297276493
e,106.34080177957327,40.29790945086917,109.13241442521434,391.1705528690288,74.06197857832814,388.62636961697984,1.4727034362171025,91.71594752590653,91.72777052771906,0.14572067161486757,211.86270970182238,211.86275981567124
f,47.70189916730476,23.765523280392983,147.23577053426482,281.1889607127497,193.63356460254647,543.1506302609835,101.77725673302535,125.19159760559424,161.34294561319123,199.6934583879787,211.85843982619963,291.1382418174274
a,129.95352026259906,119.12619315957866,236.47110126815943,104.51832574457097,326.6492640490458,470.229503631935,199.06657817815716,7.395557911613466,199.20390765340017,199.8232754590577,12.102173994234704,200.1894203762356
b,213.1633271428795,205.12180288793616,135.14398198102413,285.28110441848196,269.4548411802243,280.38079254803364,18.47421523360447,3.38116926666369,18.78107915183189,0.27275803565834167,12.264570052308926,12.267602679986387
c,305.95873759378884,206.24225612648024,46.99279231311928,478.9520085266183,329.4413904257048,108.35740743130239,194.92254744415567,5.9173757770365825,195.0123453482004,200.11277145775108,12.428128502025046,200.49832836850524
d,413.8431590421141,66.2258449675407,31.945321378445726,553.4015243330604,191.8356756144473,282.38995311246015,243.47521543391673,175.04673153684695,299.8692027406702,200.21940319335334,212.49506066951403,291.9622582184948
e,108.34764412714634,40.29790945086917,141.0642762413463,391.23178535843493,74.04358736739233,389.72860576633013,16.334220722543023,104.4521059087875,105.72156447666349,0.08463871443439075,211.91477548068502,211.91479238302628
f,40.23146767778678,19.08357989175832,156.12452437295468,281.0335767010372,193.6768966288151,544.4734424200932,111.55833985919793,124.57458327318659,167.22466920232915,199.78915967940588,211.91332978396224,291.2438285449659
a,134.57494210174167,82.81071866979232,246.10445316950148,104.23871597188364,325.526294359764,471.7282729964907,205.48736387139428,17.825522860242074,206.2590748938233,199.93776584780204,12.258912407487813,200.3132325774435
b,211.40817480602988,199.6984487638701,132.63939870795082,284.9627370312481,268.119137304873,281.4710705024438,18.931284924618296,2.8568955949973684,19.14563661354188,0.19210487134211007,12.404530557388128,12.406018000582185
c,301.0211371840634,220.2217780250572,28.418691051037825,478.5123420865725,328.913335911437,109.9830459957513,187.67870594367275,8.181211386031691,187.85693728056603,200.00254981712612,12.517956896626913,200.3939100327598
d,411.9270356820592,60.28418422735001,3.2530672469032424,552.967720867065,191.0797653135931,283.11293712574945,257.21218766165424,166.31053326840396,306.2961033994963,200.15743960599144,212.5698496377831,291.9742139379021
e,118.19342928116441,40.194110769758005,123.23620168859122,391.0676994083767,73.49162316446998,389.86187559758224,2.551216330780676,101.78529732941442,101.81726502516035,0.06792663011577815,211.94992391180898,211.9499347965191
f,49.3969279275845,28.2459585872879,172.10928106622316,281.17318442386164,192.87008869815207,544.8893493321066,118.5743993641604,141.71969292220194,184.78192429600526,199.80761455742174,212.0006129089138,291.3200005301427
a,120.94153112244703,120.5201083445321,124.72876162834689,104.81378804322577,325.88913558749147,468.641712327371,133.7299154802067,51.22440616547962,143.20485355374396,199.69808893676202,12.100587889334648,200.06436702287198
b,213.1633271428795,205.12180288793616,139.24258791251714,285.51756907345464,268.82640697747814,279.3001043219573,17.25122892351186,2.463929534094234,17.426297602198638,0.3504466682918519,12.273010880821658,12.278013232933237
c,288.1477871877976,218.25797890379533,64.27521728119314,478.58212174291,329.44333724670724,106.80250827902532,194.2801425248839,19.36814541313403,195.24317871883133,200.18127742230035,12.347806643841764,200.56174151452137
d,405.17338457547436,67.85764591743893,88.20981163190385,552.7589523883585,191.90398792710135,282.739310929021,216.94668238316154,190.54202525570332,288.74231831445394,200.16765778584465,212.48023274750452,291.91598197410275
e,125.21810476351408,36.73891309062751,144.50113298493739,391.0407810414951,73.74259517922349,390.16368592249245,9.300990289376557,112.69258842093083,113.07576179434915,0.04920771896138376,211.94517479114114,211.94518050346645
f,40.23146767778678,16.01161835921033,127.16290945287795,280.87895067185997,193.45480819821813,544.3472958772359,90.2497606016648,106.74110625352114,139.7808393624938,199.79011623940926,211.91709183910217,291.24722206486217
a,131.2933831765904,105.03007522111992,187.71846914215917,104.22132214203324,325.95998069408574,469.85336130195446,175.47594406670208,17.243387859666854,176.32113137959178,199.8166274759251,12.12869766824808,200.18438980844732
b,213.1633271428795,205.12180288793616,126.08028447053903,285.08885911260785,268.861214077007,279.70961193278623,21.278155148330143,5.48412420270796,21.97351826146955,0.30328671209690583,12.272525547886929,12.276272486112058
c,299.54627973077834,218.25797890379533,37.19201301586267,478.5895355925988,329.4547551430237,108.25066357083449,189.71102257474388,9.784554524135615,189.96317957328142,200.09985622569025,12.40856505883633,200.48422618341144
d,411.081924799673,54.314371371001386,29.652297014304338,553.0111752544829,191.28987502828565,280.7802863922802,275.0370456457369,155.0614187678709,315.7363141417854,200.29289658294977,212.4544970402954,291.98314631881254
e,126.47788728505992,36.73891309062751,132.7315721237324,391.3266186624951,73.28679079437018,388.09330804848645,3.071177734874425,108.96007738635493,109.00335130957967,0.18620692601092514,211.89624471837286,211.8963265343877
f,40.23146767778678,5.828302903294173,140.53241793981948,281.15277865784395,193.29447788773098,542.6084460234791,100.26012494960241,108.27822960585061,147.5678408783133,199.6592319517939,211.85515146034248,291.11237367014286
a,133.21895670345287,54.61179018407017,210.47785577938856,104.4172589041128,324.3493034079173,469.0351417112547,188.14376039863737,26.325350529227805,189.97657397012554,199.74933924053073,12.238952533025483,200.1239378138814
b,212.65446566985145,205.12180288793616,127.23760257358506,285.19679084351316,267.6048043314001,279.17740465820356,20.82487777795029,5.275603655377026,21.482726279390036,0.34150654716489726,12.352029192375511,12.356749244483895
c,305.95873759378884,220.05916843207007,44.13894523712733,478.9007652427846,328.47866792188694,107.59800655613464,194.03315920190636,10.342019293356088,194.30857992620008,200.1524545358546,12.470441249875847,200.5405618863524
d,413.9622020454941,54.51030990704777,74.22519969114353,553.3830519470142,190.45280056733213,283.0440277447203,224.96606222347424,193.76002178334622,296.90516195212723,200.18195780722016,212.63400215975827,292.03772890845414
e,87.69571761177423,36.73891309062751,125.06838477718304,390.7544714802537,72.72167257005741,389.9754605321194,19.80016473091382,90.75476124153343,92.88957536440277,0.044012953566152646,211.99350783575798,211.99351240462445
f,40.23146767778678,10.932576547122977,106.52944174121592,280.6092796230274,192.62821620309325,543.8238310777859,74.21587064559537,91.70535473271843,117.97401214817383,199.77203081822927,211.94276804076065,291.2534999309351
a,128.24050756150814,78.76089331451806,33.33620361596439,104.0700122881436,324.3974174243434,465.6678379909741,71.33550738775668,75.63528238558246,103.96850751941902,199.5320550911074,12.039362701407697,199.89494056412926
b,213.1633271428795,205.12180288793616,121.37970610796233,284.98170756244554,267.6962045483852,276.23408556380537,22.786239908207392,6.615187772615911,23.727061310270816,0.5193152560366343,12.194537347528083,12.205590090422078
c,298.0610086618815,220.5464328173226,53.426703671566116,478.44980543086285,328.62869695473614,104.88521958497996,194.24098453944254,14.773426408559544,194.80198716312182,200.2880431649794,12.321541984792802,200.66669038916166
d,405.9229107588973,59.145401037078756,31.7703609978239,552.6956178821297,190.835903087945,277.7365502807915,274.7605667140662,151.00149328935618,313.52004720057425,200.46453311269124,212.33884714465745,292.01680609651817
e,112.76205621921753,36.73891309062751,139.33004711198993,390.6902405121712,73.02367274082539,385.75920617801233,13.205089268245672,106.11439361361684,106.93287106670215,0.29618541564076395,211.7785113037785,211.77871842053693
f,40.23146767778678,12.70471840034142,181.10478228820705,280.57361223567904,192.89706424687134,541.4572041155693,128.8147243491608,133.6975132223764,185.65629063136478,199.61458071355395,211.80077184764215,291.0421752748301
a,101.23094593807193,104.73398861805407,124.72876162834689,104.94615971818152,325.4687303900501,465.7690047983374,125.43479471959367,35.21850974582614,130.2851916184777,199.48560249079844,11.989970998478896,199.8456029180057
b,213.1633271428795,205.12180288793616,135.6958993642,285.638464427479,268.5422693767998,277.1970872470063,18.30789693056829,3.256430539386571,18.59525288556629,0.48974042792411865,12.200048984353202,12.209874729388542
c,295.21004036095894,220.14049676766828,64.74667498426788,478.938319695179,329.3350107442256,105.34842005381411,197.01053370805914,18.228335420273197,197.85202198645405,200.2854251992237,12.30586760972136,200.66311550671645
d,414.43753736164547,66.58993861104301,62.24387309597438,553.4380792352839,191.7918322096643,277.56331899884066,295.6628149942791,136.01400179710635,325.4478588886468,200.51282939572633,212.2811877581996,292.00804343084735
e,107.01116172875527,36.73891309062751,129.82498366430684,391.25925648261,73.69358041998294,385.429861172792,11.629193487994485,100.41259277559737,101.08376194572085,0.34898170408348506,211.74165132297162,211.7419389096281
f,55.337508017609935,26.21257452206345,154.16504304199736,281.5275828902923,193.15165244268053,540.6318269462562,103.40221349307609,132.984150174174,168.4541538603752,199.50080462579916,211.7798699276904,290.9489377071701
a,139.07763803849758,107.82586222711276,38.76030733095939,104.57805766026112,325.7783210871952,463.01163872315146,80.58769754335992,95.56873214362145,125.01103774818975,199.29893935910314,11.7892015411566,199.64732029917528
b,213.1633271428795,205.12180288793616,125.20764737702541,285.339012577117,268.7495131267389,274.64183336560546,21.55533930397013,5.692012319437936,22.294206798043135,0.6460622545108095,12.043550610061928,12.060866790319285
c,297.4639679690732,218.25797890379533,51.06206610304449,478.72627369480443,329.38638091481096,103.99176105109503,193.26664257413165,13.551754774451112,193.7411809330789,200.35754309830395,12.23130253720322,200.73054037227448
d,408.3986017604468,62.63138647986071,13.818402479270617,553.0060347161952,191.62405467834245,278.40650578442774,250.77710449396523,168.65990321845786,302.2173375106675,200.4375754090791,212.31874171783258,291.98368057224354
e,133.92591355811862,36.73891309062751,127.79577168217224,391.4957495459713,73.54827271285339,386.23490506259327,2.9976723380050316,109.88389672004297,109.92477790665356,0.31037878908824723,211.79962982757326,211.79985724756705
f,47.89076618172953,31.474767089977036,111.59386701234644,281.5187514318028,192.83696222545473,540.6031243875244,74.74270698957412,109.88435429304769,132.89485906734453,199.49928341438,211.80204641671264,290.96403720934035
a,129.95352026259906,91.51663908097225,29.68548647061982,104.83861012317043,324.9422366858194,462.8729643564568,69.1970587043169,87.18047512123621,111.30439423353045,199.27214307894997,11.86658316195745,199.62515573749005
b,213.1633271428795,205.12180288793616,124.0378984476626,285.52431399105376,268.08365082284973,274.54880254861786,21.928888863211057,5.972174488868632,22.72758312932889,0.66202835790466,12.098417954694199,12.116517591830455
c,287.36628770769516,220.62747909212916,49.744590774692114,478.5526305934545,328.92856896501064,104.03505956409577,189.18524808345398,16.816904556226632,189.9312148417191,200.3457960553825,12.262477077492434,200.72071726939635
d,415.97317055415954,42.762326702571414,13.356496174644178,553.154591856261,190.35454418438525,278.48344485559267,253.16769740371655,178.5929188185295,309.82142221095955,200.44016199465443,212.43146973007495,292.06743719922474
e,109.67849636372699,36.73891309062751,122.31590702975302,391.03031530605335,72.6461640904373,386.1889711091517,6.492824988666939,98.66697222563724,98.880373100571,0.2876922433486584,211.83891828439442,211.8391136375179
f,40.23146767778678,17.682381632336387,165.78847363223076,280.8558040385991,192.34861568247885,541.7647910682697,118.35755133452241,128.82630273855756,174.94206536791143,199.6191448841193,211.87173147805825,291.0969488053378
a,134.57494210174167,106.94630278018408,170.29904504544038,104.08648852971123,324.9734620101034,467.51213674491095,167.3698522667109,26.793261671914195,169.50087409450222,199.66416330308618,12.088325696805825,200.02976209972735
b,208.49207743304046,205.12180288793616,120.48549681687453,284.6652403736829,268.1472012466101,278.0150712145823,22.25671446410496,7.448918732315391,23.470145483514543,0.3866808492296059,12.232999067389187,12.239108965194552
c,279.72233697858667,218.25797890379533,41.18891630662921,477.55644916833313,328.89623253686017,107.08747064780053,183.63654730177296,16.14513093211572,184.34491248128185,200.1104868230742,12.362202534245043,200.49197237811157
d,404.9228385387844,62.81769892808046,44.046029914336884,551.8988851174645,191.2318399301562,281.9597028658168,235.28125902186468,178.67374030663188,295.43455505758885,200.1675756216331,212.46797889336602,291.90700639976774
e,111.0037421565213,36.73891309062751,122.31590702975302,389.8875354165317,73.29783834610404,389.16792907018106,5.799449875295977,99.18700356066546,99.35640540095808,0.04166081361955776,211.8828286342619,211.88283272997694
f,46.186169608766875,24.626439255422923,153.83758965392525,280.0302077557967,192.8116858597925,544.2088380241491,107.2169806485733,128.78433069088055,167.57352049442244,199.83176241180104,211.92141642418528,291.2789384899627
a,132.63986141419406,107.23982885761109,210.47785577938856,103.45308999307746,325.4426790538891,470.67523224826346,187.87896833899146,10.266911834300174,188.1592841789558,199.91904479114874,12.178402090294355,200.2896351478983
b,207.65501713367692,205.6695920748926,123.89117706701202,284.1992452922696,268.549115510295,280.4965781613737,21.004434707340295,6.8655959564162,22.098024464003114,0.20907637146530078,12.29735771562683,12.299134917350562
c,276.4603751538805,218.25797890379533,35.56382186701131,477.0932198765865,329.23422386553636,109.1119775710266,180.69065313946464,15.826103591405214,181.38240732455895,199.97290257358156,12.401055752166954,200.35705115486078
d,402.1434367576385,63.83856955878173,50.61223118937306,551.4527965917686,191.5651790158476,283.7425611904645,231.50672960562173,179.84789020130916,293.15632256963625,200.045039587193,212.4980006885097,291.8448528928607
e,148.26777037287735,36.73891309062751,122.31590702975302,390.5042672439236,73.52352387081496,390.5895602475499,12.498946371988893,112.9108007461291,113.60049553387486,0.004793062367980383,211.95519428810124,211.95519434229533
f,49.58460274765929,17.403114274763368,162.2706881524116,280.75821913839553,193.22513554472997,545.5582863624085,111.67109633063978,129.98732371795504,171.36842790620292,199.8742247164687,211.98686434059135,291.3556870201193
a,134.57494210174167,60.57603830147718,175.9529790131951,104.10514914365211,324.4710342167623,470.7095667911714,170.54336713821112,7.674396962851105,170.71595251640102,199.88038025310186,12.29723828928293,200.25830439626716
b,213.1633271428795,207.1866343574686,119.58718376280015,285.0754133810358,267.88670442560687,280.16732302962697,23.371033357335932,7.538222166139036,24.556669025252155,0.2749053947404718,12.369814301323359,12.372868657885338
c,279.88423324973405,222.15847535949158,40.216032489320156,477.9995971661056,328.85173726562886,108.5191200777017,183.4033252825891,17.245640596664387,184.2123552976306,200.05399745102994,12.443682852012742,200.44063245524387
d,410.11097331256906,62.72456967426271,85.05607836112156,552.5326330952364,191.17370692365864,284.13374766903905,219.59734177413696,192.75143400187108,292.1919023930074,200.07996346721671,212.58732180896192,291.9338301309903
e,117.54669762393229,36.73891309062751,143.64584892756307,390.70499715686736,73.24631571123405,391.3983767102422,12.774133710154274,109.48862451989521,110.23129043653394,0.038381310740078334,212.01572140728658,212.01572488138035
f,42.16654836533439,9.443455949288335,124.02072048182947,280.69572588429855,193.19055139387845,545.5103308104556,86.96681910876117,101.72870149240586,133.83555705875403,199.8749202286919,211.9844678795372,291.3544205235206
a,129.00050751211438,92.44971128118198,188.70043815365597,104.19462801598914,325.3604240550906,470.90809763313996,174.96464359010855,7.835855011127009,175.1400214981405,199.88775722137382,12.231865240751674,200.26166386570043
b,213.1633271428795,205.12180288793616,124.91587930450913,285.12218889121675,268.43198611744106,280.46812301112755,21.648299530855866,5.761732489602238,22.4019292441386,0.25932928298152547,12.341731252978136,12.344455516455515
c,281.17531084282905,220.2217780250572,58.8538938268141,478.0647660987355,329.2227920468494,107.95572967654479,189.82858308858846,20.64947118401888,190.94840040597555,200.08861816315869,12.39367248080869,200.47208842131585
d,395.92786546675643,58.85946672698199,16.575084418032645,552.0200460019486,191.32406779035855,281.60907767130925,245.63343534115063,168.41251836817037,297.8230362154757,200.19399086691817,212.4501444887898,291.9121406734077
e,135.14901293846577,36.73891309062751,122.31590702975302,390.65389093796085,73.34535094281978,388.51314465243576,6.320980723627258,108.27732650985791,108.46167172522674,0.12373710092492729,211.88323000726098,211.8832661377014
f,47.51289922022755,16.01161835921033,156.77569357169818,280.8010368538338,193.08556500051557,543.3121319238676,108.7161392017909,125.5487365277888,166.07734392946952,199.72696789192827,211.89084155564376,291.1848046146335
a,149.32564747843378,84.09433016154247,147.8166815614934,103.66849677506039,324.99445284627876,467.82943048323534,161.19006463762304,26.736511120547476,163.39240485646894,199.71265115392606,12.083592349883787,200.07787542606488
b,211.40817480602988,205.12180288793616,122.86098633272803,284.61287379242407,268.13729953936013,277.98048364791526,22.00297065316846,6.483821007832972,22.938409980332306,0.3861276652056631,12.23006708894971,12.236160981862245
c,274.8121000361651,218.25797890379533,51.65052147512142,477.40974634224045,328.86462959170876,106.30725281079437,185.00792647356695,20.02939445931061,186.08898274872539,200.14771406048231,12.324894796822008,200.52683230777203
d,405.17338457547436,58.95483335753002,44.668445404078284,551.8331142469468,191.00773739826414,281.0248528932276,235.07357995797298,180.51244092676558,296.38544047168807,200.21827312019008,212.44302189442547,291.9236106293329
e,123.9529927401291,36.73891309062751,123.46583674921641,390.2005282476058,73.1223307773924,388.1299518000928,0.24402833379474487,104.58600720667312,104.58629189937835,0.12112468002806054,211.86176188232315,211.86179650675652
f,40.23146767778678,16.01161835921033,150.5492751099368,280.1836455453398,192.87141492012267,542.9239599748084,107.56499054558805,119.72752871146355,160.950018087687,199.73787578353426,211.86026325906812,291.1700365262885
a,138.09258326301227,107.09310830926319,92.27665566570579,103.45991793418156,325.4888684018557,466.18803506276146,119.7642956432046,65.03308724162576,136.28201989657265,199.6084702667194,11.942067365477158,199.96538294210174
b,210.96473620088636,205.12180288793616,124.0378984476626,284.45366691550925,268.5363029454336,276.83320202096525,21.547199791852734,6.258441292387374,22.437689414916985,0.45194858226989254,12.136502136598182,12.144914229119447
c,263.984019731728,229.64165029691398,35.56382186701131,476.9548014904618,329.8047256562894,106.18836368966325,175.70677014387127,23.451690820929997,177.26491721926172,200.12987423282016,12.227684990291095,200.50307439205565
d,406.54510336138026,58.1903518989196,37.31750756417131,551.5291172888035,191.81859029485136,280.79994020322107,238.85083280003477,178.602709959855,298.2425997980071,200.21559494001184,212.35589531917168,291.85837444553465
e,133.31242486613053,36.73891309062751,112.00506932432921,390.1848384025669,73.69567209309818,387.70457752640164,10.710686368310576,103.65336779924593,104.20527557953132,0.1460020477217654,211.80365312440279,211.80370344599802
f,40.23146767778678,16.01161835921033,165.46989379095731,280.1980867600041,193.42360763582218,542.920338467517,118.13589091142879,127.65570398584413,173.9312147992949,199.73676594425928,211.8186834308407,291.1390223248105
a,137.30703072939446,96.60865166795975,177.47855790344505,103.52418576134656,325.6891576188881,468.4785869327146,172.65350098697405,18.037088725285983,173.59311038385965,199.76691700805685,12.049488167170054,200.1299859990867
b,216.93587798500843,205.12180288793616,118.08082467487853,284.93822632725517,268.6622084355297,278.44395549486205,24.5027761118738,6.948340511017506,25.46891189363339,0.37381753631217407,12.223414205456152,12.229128930083357
c,263.81093221279264,210.47211465690967,51.20901158896058,477.4047579933738,328.9153230820026,106.81616309322051,180.45472408694002,20.385891748416853,181.60256613735342,200.11787651323232,12.342854677431106,200.49815600586825
d,402.6519878090504,58.95483335753002,28.59810422560554,551.7580285008866,191.02440589043965,279.63419526138597,271.95427646463395,151.7224430857677,311.41423895402824,200.29755980176623,212.3763233996425,291.9294695697775
e,137.37799523490435,34.95599680345997,128.02192853613747,390.5099538070019,72.94256383757181,387.1029288849449,4.546488717390389,111.49901245791591,111.59166787331321,0.2013417001879816,211.83994944819506,211.84004513003217
f,45.996102826640424,16.01161835921033,202.3059055194433,280.6670012364285,192.67069153105433,543.2055475484719,140.02056083991408,148.00521256510586,203.74322173845746,199.7278203816506,211.91145863151414,291.20039239970265
a,132.44710112426463,107.53301520885469,171.07563686338403,104.09772418665844,325.28479800025025,468.5777880460362,166.83388378561466,26.104265418108398,168.86378371933702,199.7378058632607,12.117032693497436,200.1050063650705
b,211.18668950427002,205.12180288793616,125.20764737702541,284.94379137419037,268.3649647483131,278.849294427018,21.21254830854076,5.949105566009976,22.03097961457244,0.34871922412435197,12.266071064323825,12.27102703331372
c,261.37487608151923,218.25797890379533,49.59876240250304,477.32145975828126,329.0594621810774,107.21533711141515,178.93581548254252,23.598397404784166,180.48520832045108,200.090469426232,12.345258560128073,200.4709489280836
d,413.12713941801394,56.263583124728655,39.85997801884815,552.0993728276521,191.0573655987033,281.7845137233083,239.57501349957346,181.71200667244352,300.6916035778967,200.18799748194078,212.48240799247407,291.9315125883291
e,122.04528254273248,19.74145652104302,151.458490539884,390.4214445925093,71.6588653943006,389.6674071772178,14.09442602649898,116.95236837960095,117.79859640341364,0.043004818382542,212.0401172655257,212.04012162652685
f,64.88708470256009,16.01161835921033,148.89568360201378,281.15330958365007,191.40996129053883,544.44980360833,95.53577264575347,126.95788855325407,158.88797726990413,199.78062637046935,212.0934932577424,291.3690933425319
a,148.9167989165004,87.59375582100358,239.99545578127743,104.03754436183465,323.4366184943587,471.66794440356205,209.53893998576694,7.4187876344397665,209.67023103035814,199.94642508537595,12.435111718913845,200.3327354874478
b,209.17214260814114,205.12180288793616,125.20764737702541,284.7493170841336,266.9701176728204,281.23500391859034,20.856482684786158,6.216154783825914,21.763121335811796,0.19466721004647525,12.479100066638267,12.480618325861844
c,260.3234838911039,218.25797890379533,49.59876240250304,477.1006309539948,327.91280772204243,109.04357800437285,178.49939525117117,23.925712578312698,180.09573517275155,199.9769949191426,12.504246839624898,200.36754898415327
d,403.28566722017706,55.194310622979344,63.4009268645886,551.5063149191751,190.05089641232263,280.8279210141005,293.1554001349381,137.6725768030052,323.87316503819056,200.21274335826007,212.50061937915092,291.9617369443525
e,104.32121107232439,36.73891309062751,139.33004711198993,389.40367402570445,72.4943649409164,388.3565377700958,17.646696241234736,102.78318838387503,104.28705433842472,0.06175305054944147,211.8803262649931,211.88033526403336
f,58.98301999480145,22.764894309059173,143.56159066372493,280.04895006429194,192.11754160113617,542.9599666017558,94.15422905297808,126.27086090484784,157.5098383029203,199.74839217323182,211.91462729127295,291.2168082988864
a,139.47263128481296,89.48382746047105,151.117352915935,103.31930362867807,324.26998353422334,467.6668562877489,158.47920345493924,25.417825528549514,160.50459115648937,199.72330263107483,12.123533552047888,200.09092353140744
b,207.80769217994992,202.44780705269972,125.20764737702541,284.1565197408169,267.4527472859974,278.0205495750462,20.611477761976573,5.7567108989435525,21.400297565839367,0.3593554587772587,12.268931932831961,12.274193542478333
c,270.13475247225324,222.15847535949158,49.59876240250304,476.89690805912664,328.55739952508344,106.4760038041881,182.50031338586479,22.29358044638171,183.85692294569205,200.10987064452513,12.335749160707621,200.48972800800664
d,402.1434367576385,55.87554453408026,46.1152187141617,551.3236586105929,190.67626077581954,281.25945078106395,233.5143761628387,181.6020134909233,295.81794262464405,200.17779408029577,212.46039205394433,291.90849154241647
e,112.3234051236372,36.73891309062751,135.6094678691078,389.464534692173,72.94673766684802,388.71231402633975,11.6545825101461,104.60967127892414,105.2568886988893,0.04409974436015318,211.8680144853227,211.86801907494288
