label,rssi1,rssi2,rssi3,dist1,dist2,dist3,estimated x,estimated y,predicted x,predicted y,measured x,measured y
b,-44.0,-36.0,-49.94,103.06443887395848,94.87819711206384,177.090267999686,282.7177629501694,102.48718562883327,356.87656751874016,33.057944236168666,288.0421255648226,97.50239037241805
c,-54.14,-43.0,-49.12,210.35567162850012,142.2971486426036,165.85418207286222,313.9515823960161,107.03760079606568,297.265052685313,88.37252319322008,312.75354346487586,105.69750851752443
d,-51.28,-46.0,-57.78,172.013264684857,169.29242637897758,331.4203060386032,233.1242866440177,138.81758201481313,340.8610392272096,117.57281121971332,240.85943746009758,137.29227609818776
e,-59.08,-29.0,-55.54,297.7861814268686,63.26108690937249,277.0844393935721,309.9173527456215,185.90529135558478,154.49502982315957,172.9376555121018,298.758532016712,184.97425699105918
f,-58.0,-51.25,-61.01,275.9962983390512,229.43510065327314,429.05830938236574,210.06910320567053,184.36503670209825,379.97526803114533,235.5183066129818,222.2678169964165,188.03767624254468
a,-57.93,-56.22,-55.89,274.6403129407624,305.94333736232875,284.94643467032773,295.19402571739045,68.38695048170739,122.37967439462906,184.75581641313732,282.7865135303829,76.7418591520864
b,-44.07,-36.0,-49.86,103.57330034698651,94.87819711206384,175.96135723907744,283.1375244194574,102.30380200732127,369.1202344383644,-50.26377527912989,289.3108052509725,91.34994279346249
c,-53.7,-42.78,-49.62,203.94321376548965,140.49595911432885,172.6176210622565,309.82999278316953,107.44465530454914,284.4885353085319,128.86574486255614,308.01055799638,108.98262033879307
d,-51.04,-45.98,-53.1,169.1329874390359,169.0964878429312,227.98258851029027,280.52492231350055,102.12173981392266,331.34918031536654,124.53936781563579,284.1739398616786,103.73125308933095
e,-60.82,-29.0,-55.88,336.5683511001543,63.26108690937249,284.71874017134564,326.84457829793206,203.96192858320288,254.0392866306211,96.26085928905225,321.61739353736976,196.22933971200933
f,-58.0,-51.63,-61.98,275.9962983390512,234.53937429710194,463.6520619648713,184.33393511048476,200.70609691861452,370.5152167341855,305.1926040770748,197.70114971423217,208.20789061238685
a,-57.67,-54.8,-61.98,269.66186379881765,281.79423423188086,463.6520619648713,181.45357185264604,168.0467340369154,48.05047668359978,206.1828541252197,171.8756605482597,170.78478426908092
b,-44.0,-36.0,-50.26,103.06443887395848,94.87819711206384,181.6788044419285,281.3459088141295,103.51607623086322,166.2059939910599,128.88557746144397,273.07923486348005,105.33752446874041
c,-54.24,-42.72,-50.26,211.84094269739703,140.00869472907632,181.6788044419285,309.89116418289444,111.67431486680688,391.81615707999924,37.247368192645524,315.7731140326084,106.33070051514517
d,-51.7,-45.5,-57.86,177.17227872563274,164.4613967129002,333.5465907845364,233.44724010403857,142.84265159706527,347.70309350230883,119.01110526487335,241.65044130014934,141.13162355287434
e,-59.72,-29.0,-55.24,311.502012492711,63.26108690937249,270.518466648815,319.8777191574859,188.88113396945297,152.1213661754687,180.35460267898537,307.8333549126156,188.26895656584261
f,-58.0,-51.76,-59.75,275.9962983390512,236.3115161503204,387.9469954549148,238.05923784530233,159.36910165551745,399.10499701482246,237.6306443860316,249.62180313150216,164.98802761722357
a,-56.17,-53.13,-59.19,242.65230217538144,255.82113892834485,370.96304565867285,234.38879875554505,128.50300671886262,169.28512077798905,131.46924674519227,229.71456497957305,128.7159731709806
b,-44.0,-36.0,-49.26,103.06443887395848,94.87819711206384,167.72077593549403,285.41001656666646,100.46799541646052,220.15579437958792,93.01798582050169,280.72497420275,99.93310879305422
c,-54.43,-42.77,-51.0,214.69191099831954,140.41463077873064,192.75033412862905,307.44993778451015,114.88298180084622,342.10546815375983,73.22001766194046,309.9380929181113,111.89171555852549
d,-51.0,-44.7,-58.96,168.65765212288457,157.01685913893596,364.2047842353966,213.1668989663768,157.36371273240178,335.1749013662704,130.83285480863822,221.92667941922707,155.45888283545614
e,-59.98,-29.0,-55.67,317.25290698317326,63.26108690937249,279.9789621031045,318.550989807452,194.39605998480954,117.39570501464229,203.83570990627805,304.1086901463183,195.07379635650102
f,-57.2,-52.72,-60.6,260.890257999228,249.81937227204241,415.2237468163153,213.0441389989369,159.7844056964304,416.175300195677,234.33323713416297,227.62830020324765,165.13677098039517
a,-58.23,-52.92,-61.83,280.4989942758071,252.72926531928616,458.1256260552736,190.66716378433574,188.0091324628896,122.97958785155546,125.49501503635979,185.80741448188093,183.52082076948727
b,-44.0,-36.0,-50.0,103.06443887395848,94.87819711206384,177.9417015715377,282.4658578351915,102.67611446506676,154.70602736542384,211.88149394538402,273.2931147069136,110.51670794829073
c,-54.28,-43.0,-50.1,212.43798339020526,142.2971486426036,179.36986415918278,310.79695718201117,110.50405495734398,380.1243011885021,22.831408160646262,315.77443653525575,104.20944212414486
d,-51.5,-45.13,-56.02,174.69658772408323,160.97541127011826,287.9230865817764,256.349328313051,125.99527217628,349.3007996571087,111.49140196639723,263.0229436966929,124.95394114670714
e,-58.72,-29.0,-55.76,290.3381551538099,63.26108690937249,282.00055645162854,303.9766087492414,184.8853924645222,197.9242200908462,148.78110222841514,296.3623898220024,182.29322105237424
f,-57.6,-53.08,-61.84,268.33699983510843,255.081564839956,458.4919970389075,184.8248617764845,182.5540296167695,345.9302738017899,245.81684378233726,196.39170994503456,187.09609531753802
a,-57.76,-54.0,-62.08,271.37487649990857,269.03848846542667,467.3733399044131,179.33873728494544,179.57421618576478,74.28733373096662,183.81483818116476,171.79638585474586,179.87867914665713
b,-44.0,-36.0,-50.08,103.06443887395848,94.87819711206384,179.08331757642094,282.1262032718556,102.93085538756866,163.2857646248563,173.05233705399155,273.5938436643595,107.96535125951293
c,-54.94,-42.71,-50.01,222.53566365158335,139.92764845426976,178.08400462669653,314.84017407747444,113.7978379355303,393.45602068896534,26.98303162848019,320.48453791333554,107.56481527842675
d,-50.87,-47.14,-56.04,167.12201893037044,180.84447104740755,288.3837848627484,253.97046819966593,116.05345697893364,357.0865044905894,120.63032461154766,261.37386651214763,116.3820612904119
e,-59.86,-29.0,-56.0,314.58557234820154,63.26108690937249,287.4631242745907,313.6075287599473,195.99699994590245,188.45639848599635,125.54209867944053,304.6220818789087,190.93856562371255
f,-58.0,-52.12,-60.24,275.9962983390512,241.28917938231535,403.4446111255262,227.83866870885956,164.06285923068958,366.84119100774694,276.611938601393,237.81860079347618,172.14351956497143
a,-58.0,-52.98,-57.54,275.9962983390512,253.60882476621484,325.1224342534437,275.39113286831144,120.77730122071377,152.05525553881043,138.18715283766664,266.5360152849172,122.02727232819369
b,-44.63,-36.0,-50.32,107.7356885837975,94.87819711206384,182.552299271108,281.90136385454736,104.33035999332617,313.9636649431467,70.41108287645609,284.2033335026428,101.89506546494506
c,-55.42,-43.0,-49.41,230.17961438069185,142.2971486426036,169.74401599498736,320.1413532586146,113.31170551182507,298.2667124241775,87.63344765845866,318.57082470781853,111.46808954580082
d,-51.78,-45.11,-54.64,178.1723509457456,160.7890988218985,257.8496088182207,271.0491382281871,116.57846175582931,357.0793730145863,125.72834555870506,277.22583118449006,117.23539385623023
e,-59.8,-29.0,-56.0,313.26032655540723,63.26108690937249,287.4631242745907,312.9141536465763,195.47696861087425,224.52745174855565,122.68883396585781,306.5682739636969,190.25101566909078
f,-57.69,-52.61,-60.61,270.0415964080711,248.2332370054019,415.5558084253962,216.86319489544584,163.98100862396507,349.6024761086626,274.71854336551826,226.39344650210558,171.93160590566214
a,-57.9,-52.96,-55.89,274.06121765150357,253.31529868878783,284.94643467032773,294.92923365774453,104.97921284523537,128.15811582719473,138.71100157883936,282.95560611416863,107.4010463133371
b,-44.74,-35.9,-50.09,108.57274888316104,94.33040792510742,179.22653360163622,283.05490954432287,103.82108776766879,364.4650208133835,39.026819784808595,288.89989255635277,99.16906862983643
c,-55.62,-43.0,-49.0,233.44157620539798,142.2971486426036,164.27078739611517,322.92506492460086,113.11431504335613,284.1542129744771,101.24112922200047,320.1414429951155,112.26185865504416
d,-52.0,-45.0,-54.32,180.95175272689156,159.76822819119724,251.33727882840859,274.64425757172074,115.53886941568398,357.9502372928489,128.05956145687583,280.6253578144317,116.4378146589567
e,-58.0,-29.0,-56.0,275.9962983390512,63.26108690937249,287.4631242745907,294.6157573992915,181.7531714254106,230.14707214832606,119.81588017632379,289.9871140498873,177.3062739882412
f,-57.51,-52.1,-60.35,266.6431632691787,241.00991202474233,407.00789437871106,221.20262535966822,162.86402951027364,309.6061569841513,248.06852819186452,227.54971336254297,168.9814372816065
a,-58.0,-55.88,-57.32,275.9962983390512,299.97908924492174,319.45457329209717,278.4356102496855,86.40642070354309,153.41813666944915,149.4217850323061,269.45975948750765,90.93072030536018
b,-44.0,-35.62,-50.38,103.06443887395848,92.81336564253141,183.4299937823525,280.8130966178417,104.40012468475582,330.321507136828,4.831404125479665,284.36764056729896,97.2514121829993
c,-55.41,-42.52,-49.34,230.01771810954446,138.39665218690735,168.79681781026744,320.3464874512077,114.43328104631681,293.1664337481758,118.86952906415146,318.3950473943918,114.75178932369401
d,-51.36,-45.12,-52.5,172.98421617196095,160.88222807571626,217.3057610187413,285.58478772724453,103.36196887209279,357.3253343351164,132.6151499096343,290.735527231959,105.462252774754
e,-59.5,-29.0,-55.04,306.71737108799624,63.26108690937249,266.22782064737214,319.3319110337352,185.59304248741913,253.77452806009728,92.97214842049158,314.6251027046367,178.94316148441948
f,-57.9,-51.52,-61.49,274.06121765150357,233.0502536992673,445.8416828866332,196.94562068453308,190.7871973257652,348.9282948355114,266.72383220008425,207.8574857426632,196.2392024134894
a,-57.71,-53.94,-56.81,270.4218637494239,268.10541626521695,306.6925564857794,282.5563834916075,102.14205008500281,80.26613866442949,203.6312331671109,268.03259736623977,109.42864559227561
b,-44.0,-36.0,-50.02,103.06443887395848,94.87819711206384,178.22642148406888,282.38135103782247,102.7394945630935,358.2552812405519,9.044897756516207,287.8288541326799,96.01252517174267
c,-55.33,-42.76,-50.62,228.72664051644946,140.33334952134172,186.98317394061036,314.46097395419713,117.4323034019297,297.7301047094051,97.05034353391139,313.2597515877382,115.96894452275177
d,-52.48,-45.53,-55.9,187.1673240177736,164.74733102299697,285.17431126053725,261.4226828142104,126.29539301530886,342.09309377571435,139.85208163211672,267.21455773359355,127.26871946615644
e,-58.66,-29.0,-56.0,289.11505577346276,63.26108690937249,287.4631242745907,300.7937230476531,186.38664566168177,210.58561404068263,137.62184150786595,294.31707221799786,182.88549024719038
f,-57.62,-52.0,-60.52,268.7148667966104,239.6184161091893,412.57678851004647,218.32339435021373,167.24582211089407,335.3728883617126,246.5045718572071,226.72716991812547,172.93634431508116
a,-58.74,-54.47,-58.38,290.7470037157433,276.46079738485645,347.70389381916533,269.69651866056086,120.35667060334407,143.32971648242957,152.60615397459776,260.6237904637573,122.67207933468376
b,-44.24,-36.0,-50.16,104.8195912108081,94.87819711206384,180.23225781778777,282.0862332862529,103.41691805326698,313.66586740299624,68.77699689160698,284.3535490049164,100.92988361034877
c,-55.72,-43.0,-50.14,235.0898513231134,142.2971486426036,179.94433354565206,319.07272918327885,116.96890271667624,304.5486761087485,85.16175677185021,318.0299490892205,114.6852523836823
d,-51.76,-45.52,-54.61,177.92180490905565,164.65196439244895,257.231976573515,271.2398990751489,114.75244979839302,354.7919093616413,134.00792182300373,277.23866351770647,116.13493048928036
e,-59.2,-29.0,-55.95,300.3110759717994,63.26108690937249,286.3164306808267,306.8413698946093,190.09994412202386,225.44984906107732,115.81964721310374,300.99772161579807,184.76685874978733
f,-58.0,-52.0,-60.71,275.9962983390512,239.6184161091893,418.89106516077794,217.25352685443957,173.0060690568978,337.4440762715121,265.06495775476736,225.88282005399714,179.61559988983126
a,-58.18,-52.97,-60.25,279.5139395003218,253.46201923713573,403.76725275614734,229.25003998061914,157.9187789885649,134.50933209308104,162.24527936400824,222.4479631928823,158.22940773973352
b,-44.3,-36.0,-50.08,105.2630298159516,94.87819711206384,179.08331757642094,282.5078923432139,103.2171221910874,233.61725990724113,137.22195808729853,278.9977028645236,105.65855956344677
c,-56.36,-41.56,-49.0,245.9179316275505,130.91347724948494,164.27078739611517,327.9089479201941,120.73990227288093,343.56782149354547,49.20483664244128,329.03320446028494,115.60391563858592
d,-51.65,-45.6,-54.96,176.55008612314975,165.41644585105936,264.5306779703803,267.66121110218546,116.51325711347984,377.8201929758646,136.82124498231508,275.57027015685435,117.97130504206635
e,-58.75,-29.0,-56.44,290.951643845798,63.26108690937249,297.75413236393797,296.6627797639755,190.8165326015395,207.28921774408602,118.42259858837375,290.246046712176,185.61888199174626
f,-58.0,-52.0,-60.25,275.9962983390512,239.6184161091893,403.76725275614734,227.62163524884332,165.22998776109497,318.75528937109664,264.6617601610127,234.16473722801013,172.36886782738986
a,-58.14,-53.67,-57.26,278.72838696670397,263.9464758784392,317.92601452267854,280.51046915898854,112.14436259627509,165.99722378551064,145.8410935304437,272.2887880505048,114.56367902762372
b,-43.47,-36.0,-50.48,99.29188803182953,94.87819711206384,184.90220548010672,279.72504453126476,103.77747502866356,327.85620108996693,52.919857365160304,283.1807060952833,100.12606236454081
c,-56.37,-43.92,-50.11,246.09101914648585,150.08301288948925,179.51330934065425,323.61313456176885,117.33499776188518,288.1613010120247,93.9912710297034,321.0678074320869,115.65899358918328
d,-51.96,-45.52,-57.74,180.44320167547957,164.65196439244895,330.36225204978365,236.18377620957747,142.17401740857375,365.04556302825443,135.54393315922954,245.43563624408444,141.6979987764696
e,-58.55,-29.48,-55.75,286.8860734770242,65.04400319654003,281.7752159398646,302.42195569758934,183.27465423084925,152.299744987068,169.6890412279642,291.64366590467455,182.29925110251506
f,-57.7,-52.0,-59.04,270.23166319019754,239.6184161091893,366.5414035161278,248.89379274913964,145.33986350297496,360.40827515109424,225.8513096852289,256.90017236309853,151.120325264708
a,-57.89,-52.94,-57.51,273.86845736157414,253.02211233754423,324.34366208546385,274.8376006688323,120.10147775569514,207.14391959360472,109.38047590343487,269.97741303687104,119.33174445449258
b,-44.27,-36.0,-50.0,105.04107651256795,94.87819711206384,177.9417015715377,282.8086488306208,102.93320771163879,293.775028974566,90.0826302466823,283.5959995005269,102.01057776056058
c,-56.51,-43.0,-50.0,248.52707527775922,142.2971486426036,177.9417015715377,325.08538165661906,120.58249955041299,296.63988462437067,87.53467096878501,323.043086856496,118.2097722118434
d,-51.11,-45.8,-54.84,169.9680500665161,167.3432146252503,262.00522783038576,266.86866552746784,113.45523405727555,367.5747638127112,140.1544213402654,274.0990380759054,115.37214945846343
e,-59.29,-33.11,-54.67,302.21878616919605,80.25854347895698,258.468724041811,320.4417611714837,178.28713026166054,211.6942441984397,109.7006959027077,312.63404073725985,173.3628458277669
f,-56.67,-52.0,-60.76,251.34068131427787,239.6184161091893,420.56871844725754,205.24507595596404,165.760133964088,367.7844842670619,242.20211106485766,216.9148804256309,171.24842099127676
a,-58.72,-54.25,-54.53,290.3381551538099,272.96137172539534,255.59218038591786,315.8074013864085,87.87986631507904,98.85611117466826,159.1574221004091,300.23099956164504,92.99736457432293
b,-44.54,-36.0,-50.0,107.0556234086968,94.87819711206384,177.9417015715377,283.1647144543754,103.20025692945474,415.6999223471861,5.511311638881324,292.6803142558431,96.18650621979906
c,-56.57,-43.0,-50.0,249.5784674681746,142.2971486426036,177.9417015715377,325.5218018879904,120.90981472394151,267.0984293471059,114.40314928458655,321.3271924631444,120.44265716371784
d,-51.91,-45.91,-59.0,179.80952226435292,168.41248712699962,365.37122598930904,215.69610959667006,155.6887908982887,359.36328952013776,146.63312322808395,226.01094903060226,155.0386232118695
e,-60.1,-29.0,-55.24,319.94285763960414,63.26108690937249,270.518466648815,324.31932613047496,192.2123391991948,111.06502673019571,191.93492463285958,309.0083563036755,192.1924217294574
f,-57.0,-52.48,-60.92,257.2447460220365,246.37169205903814,425.98249327636637,203.92814564832716,166.39870164864033,423.62770323034766,230.38605518652008,219.701864192616,170.99278693587905
a,-58.25,-54.13,-58.26,280.8939875221225,271.0713000859279,344.38439660976934,266.91734966483614,119.0892158711268,99.84793499297882,141.60498156782324,254.92230537163533,120.7057751160231
b,-44.72,-36.48,-50.0,108.42007383688805,97.55219294730027,177.9417015715377,283.409719377185,102.74081304457239,315.1328351370563,68.18564480637454,285.68733661433987,100.25986358778346
c,-56.0,-42.52,-50.0,239.76719888702527,138.39665218690735,177.9417015715377,321.5208837532968,119.27768259201054,312.8971333827347,85.77585097312166,320.90172633378006,116.87235930192051
d,-52.0,-45.84,-54.54,180.95175272689156,167.7312532158987,255.79658187147402,272.75970459817034,113.69242593831996,358.35443089225373,139.2955015962376,278.90512945153745,115.53064406557019
e,-59.74,-29.0,-55.41,311.94066358829133,63.26108690937249,274.21984129570717,318.42538019971727,190.31223045389748,225.6176828625606,111.51249257471942,311.7620873253412,184.6546638190359
f,-57.85,-52.0,-60.89,273.09877102341517,239.6184161091893,424.9621290232134,211.65843969213122,175.21361197568052,358.9456309478971,266.0938168422248,222.23318424608848,181.73851711699837
a,-58.0,-54.0,-59.56,275.9962983390512,269.03848846542667,382.0991632645046,241.81182177451998,135.8814441954813,112.55479205892125,166.77256013232517,232.53158457675747,138.09932653293143
b,-47.01,-36.51,-51.27,127.37513056360739,97.72179821362002,196.95582862698473,281.1940212132949,109.94807664001956,262.39045930295146,91.02437127396422,279.84398620881774,108.58941572351878
c,-55.42,-43.0,-50.0,230.17961438069185,142.2971486426036,177.9417015715377,317.7661714318915,115.09309188186732,330.8564578498323,82.7968267471077,318.706011711468,112.77432437102588
d,-51.4,-45.44,-57.59,173.47174523481888,163.89101602812997,326.4245453885291,236.28288546892168,139.32806247341017,356.6883566549653,122.59676804021586,244.92760935723487,138.12680957979745
e,-59.47,-29.0,-55.89,306.0706394307641,63.26108690937249,284.94643467032773,310.4039714085212,191.79361044936113,154.85975922637536,166.88180057579444,299.23639942450234,190.00502297244836
f,-58.0,-52.96,-61.0,275.9962983390512,253.31529868878783,428.7154582184199,210.31417715119068,169.77101232044294,376.8803334598075,246.4604113189248,222.27308911957397,175.27706344064654
a,-58.24,-53.5,-55.19,280.6964214201466,261.3610456707708,269.4393654824171,305.16075777209085,96.7305376758791,122.39195487787904,150.53700166843754,292.03854811787426,100.59366798084193
b,-43.9,-40.02,-49.77,102.34182771417788,119.7451157626848,174.69993247513676,283.29481941088426,95.1975816304114,389.04842642460767,19.184011911111654,290.88758678118285,89.74005286933831
c,-55.34,-43.0,-49.9,228.88762807217353,142.2971486426036,176.52491017150163,317.6904186445408,114.40852073245749,275.55109070389426,90.80149527998088,314.66495102004137,112.71361256216584
d,-51.61,-46.0,-56.67,176.05390561883422,169.29242637897758,303.2793213605651,249.18052576560038,128.5334207437545,345.4932505078987,140.07698859557667,256.09546828546144,129.36221162661082
e,-59.08,-29.0,-56.67,297.7861814268686,63.26108690937249,303.2793213605651,297.24855256989247,195.40689148738156,184.6961005111594,145.35322892534316,289.16765008750485,191.81320020254753
f,-58.0,-51.71,-60.9,275.9962983390512,235.6283440134721,425.30197858491096,212.74348642384876,178.7589354250227,339.40163685432356,262.45157134815236,221.83713248403546,184.7677963340313
a,-58.25,-54.33,-53.34,280.8939875221225,274.22873533305665,232.39878671876988,320.74353013143497,76.56739358106206,137.31932276019268,166.70467064749784,307.57426455290465,83.03895890619357
b,-44.81,-36.03,-49.57,109.1088066110351,95.04315334116495,171.9290474556683,285.28761193422565,102.12370440314581,420.64992777883447,-30.633009171907148,295.0061889542948,92.59220120921756
c,-55.31,-43.0,-49.17,228.40500501597703,142.2971486426036,166.5184259223322,320.36705012058104,112.12517216523082,264.00095931554665,122.20844990009806,316.3201468787822,112.84911893482916
d,-51.52,-45.29,-54.65,174.94259207245358,162.47370384930153,258.0558156083226,270.01008879312695,115.25144100330276,346.7279112868672,132.65814312124408,275.5181806284744,116.5011859869274
e,-57.39,-33.96,-62.87,264.40133497096224,84.30752072381924,497.8410246650018,151.71865007910674,277.21139729545723,224.7000307074717,118.65376307177635,156.95847745825688,265.8274713430396
f,-58.0,-51.98,-61.08,275.9962983390512,239.34108248791387,431.4659569734643,208.34257055819268,179.85532574432074,28.919119529739106,438.92160860398707,195.46054636152934,198.455447998176
a,-57.86,-56.36,-59.22,273.2909895753032,308.4335377875252,371.8537542775819,247.01062534393023,101.68792818070204,260.7266636581285,94.8831801456019,247.99539258830703,101.19936925299278
b,-43.64,-39.37,-50.74,100.4866609365366,115.32200548337588,188.78549172913424,278.7146726156362,99.46200063510618,299.5607043263311,5.920408363228091,280.21135035403836,92.74601647509994
c,-55.23,-41.54,-49.97,227.12297949833206,130.7619583916739,177.51547431033657,316.72758683048005,118.0620074443574,310.4339526429653,98.72463201721958,316.2757242259889,116.67364635373917
d,-51.43,-44.95,-56.17,173.83829352408736,159.306341256392,291.396344558172,254.42326889458488,127.73410074264726,354.24382330692174,144.37799841361488,261.59006225349844,128.92907883104772
e,-59.95,-29.84,-54.88,316.58396052746036,66.41408937959017,262.84435419751003,325.94854127478874,187.80681003782396,193.5708135631809,139.79455513155537,316.4442480416271,184.35968522836504
f,-58.0,-51.24,-61.2,275.9962983390512,229.302288471474,435.6248272771782,205.33747213048937,187.98991740038736,391.30702029607903,247.6845412446002,218.6894849559018,192.2757985623204
a,-58.43,-54.82,-59.38,284.4740509447392,282.12075993579134,376.64044526698814,249.22288387499583,127.24954018645523,95.23069621935167,192.62014957240967,238.16674223851297,131.94293877528824
b,-43.99,-35.3,-50.0,102.99194875190109,91.10945445120483,177.9417015715377,282.4534102912834,103.54295330318502,280.7562827940899,63.22328181059005,282.33156201917427,100.64813113366407
c,-56.0,-42.46,-49.86,239.76719888702527,137.91666856265246,175.96135723907744,322.1049253505934,119.00543373044216,327.74007834405376,76.14296783108179,322.5095111324272,115.92804713644195
d,-51.69,-43.52,-54.0,177.04766503491325,146.64683533581226,244.98942627213066,276.1050472576392,117.7219412821531,362.87828868201257,138.36273632722026,282.3350856904326,119.20388369093419
e,-59.88,-32.56,-54.78,315.0285656529961,77.74283310094737,260.7515585386725,326.0430182475311,184.46654766287958,230.70058338285128,120.51583542786425,319.19773940657944,179.87509310282502
f,-58.0,-51.34,-61.11,275.9962983390512,230.6338772659247,432.5019373794363,207.59669238324392,185.52994490524821,370.7509508046296,250.729211634825,219.3106411046942,190.21104164483728
a,-58.2,-53.29,-56.25,279.90754561159747,258.202216330355,293.2658486023285,293.6194801115539,106.88520188183595,96.99564535990842,192.18479670767138,279.5025239255437,113.00943724913883
b,-45.97,-35.48,-50.0,118.38743973755481,92.06401820047029,177.9417015715377,285.2936139411992,105.45454259459643,368.9283191184136,24.559362118834628,291.29831560978334,99.64652995015705
c,-55.23,-43.22,-49.9,227.12297949833206,144.12142982231953,176.52491017150163,317.01983658761924,113.25244916199809,292.08470395685475,98.89964794005404,315.2295746120786,112.22196439776478
d,-52.0,-44.8,-51.06,180.95175272689156,157.9286768602634,193.6770598449346,296.02727775396306,100.23212898465344,343.74135756545513,127.85836837383913,299.4529945548047,102.21560373243247
e,-59.46,-28.16,-55.2,305.85536539198876,60.25777292649337,269.6548408012974,317.36147614291156,186.87452456907394,277.82498089584755,89.24229357154212,314.5228834979447,179.86484576245584
f,-58.0,-52.72,-60.47,275.9962983390512,249.81937227204241,410.9310151208018,222.75804792387157,162.63676147517282,336.2699577310184,272.5334454057154,230.90783637328246,170.52698838481913
